id;the_geom;junction;type;lanes;maxspeed;oneway
roads.3401;MULTILINESTRING ((169008.5014514791 5392007.0695979595, 169002.26755999465 5392019.13665704, 168999.31759348864 5392032.324466045, 168999.56249636837 5392075.142755372, 169000.6979551745 5392106.139697161, 168998.34911391875 5392122.336753577, 168987.17263704308 5392153.564144194, 168973.73637450434 5392183.10283478));;track;1;50.0;
roads.3402;MULTILINESTRING ((165804.90461763393 5390113.933530967, 165833.56938651323 5390101.393124558, 165892.3906054484 5390056.0206331555));;track;1;50.0;
roads.3403;MULTILINESTRING ((165892.3906054484 5390056.0206331555, 165833.56938651323 5390101.393124558, 165804.90461763393 5390113.933530967));;track;1;50.0;
roads.3404;MULTILINESTRING ((165649.12412221785 5389625.913959858, 165502.14899852348 5389749.071435183));;track;1;50.0;
roads.3405;MULTILINESTRING ((165502.14899852348 5389749.071435183, 165649.12412221785 5389625.913959858));;track;1;50.0;
roads.3406;MULTILINESTRING ((165819.06445686286 5389840.074564701, 165740.52855610818 5389900.334507908, 165705.89706252242 5389941.531291712, 165673.52535459973 5390002.267718816));;track;1;50.0;
roads.3407;MULTILINESTRING ((165673.52535459973 5390002.267718816, 165705.89706252242 5389941.531291712, 165740.52855610818 5389900.334507908, 165819.06445686286 5389840.074564701));;track;1;50.0;
roads.3408;MULTILINESTRING ((166289.50062495522 5391283.50465825, 166304.5844159577 5391272.758766271, 166314.73675351808 5391268.567871773, 166322.33987473926 5391267.969172715, 166332.64805958667 5391270.962668397, 166346.67431542664 5391278.423384914, 166393.35057791628 5391307.943933294));;residential;1;50.0;
roads.3409;MULTILINESTRING ((166393.35057791628 5391307.943933294, 166346.67431542664 5391278.423384914, 166332.64805958667 5391270.962668397, 166322.33987473926 5391267.969172715, 166314.73675351808 5391268.567871773, 166304.5844159577 5391272.758766271, 166289.50062495522 5391283.50465825));;residential;1;50.0;
roads.3410;MULTILINESTRING ((169144.27783439963 5391422.86465521, 169132.41117668108 5391456.653399457));;track;1;50.0;
roads.3411;MULTILINESTRING ((169132.41117668108 5391456.653399457, 169144.27783439963 5391422.86465521));;track;1;50.0;
roads.3412;MULTILINESTRING ((168954.37791505543 5391946.504252668, 168972.18903358234 5391942.481929438, 168993.68482725453 5391971.1448586695, 168981.13912064212 5391988.984391276));;service;1;50.0;
roads.3413;MULTILINESTRING ((168981.13912064212 5391988.984391276, 168993.68482725453 5391971.1448586695, 168972.18903358234 5391942.481929438, 168954.37791505543 5391946.504252668));;service;1;50.0;
roads.3414;MULTILINESTRING ((168799.41005192208 5392145.089443705, 168738.919040625 5392097.296576894, 168718.02437220313 5392083.55598142));;track;1;50.0;
roads.3415;MULTILINESTRING ((168718.02437220313 5392083.55598142, 168738.919040625 5392097.296576894, 168799.41005192208 5392145.089443705));;track;1;50.0;
roads.3416;MULTILINESTRING ((168163.3082176312 5392008.528083908, 168145.7865297803 5391997.1365471305, 168141.9014795516 5391993.5594232455, 168139.81980507378 5391990.5810464695, 168138.61755457323 5391987.587318204, 168138.32812389717 5391984.301894451, 168140.71036100012 5391980.1260304265, 168148.48046145748 5391960.720569373, 168151.46382381077 5391952.353512082, 168153.54549828856 5391944.293509914, 168153.84606091373 5391938.628484014, 168154.74774878917 5391932.656414392, 168154.447186164 5391928.173526614, 168152.65494236225 5391921.602722424));;footway;1;50.0;
roads.3417;MULTILINESTRING ((168152.65494236225 5391921.602722424, 168154.447186164 5391928.173526614, 168154.74774878917 5391932.656414392, 168153.84606091373 5391938.628484014, 168153.54549828856 5391944.293509914, 168151.46382381077 5391952.353512082, 168148.48046145748 5391960.720569373, 168140.71036100012 5391980.1260304265, 168138.32812389717 5391984.301894451, 168138.61755457323 5391987.587318204, 168139.81980507378 5391990.5810464695, 168141.9014795516 5391993.5594232455, 168145.7865297803 5391997.1365471305, 168163.3082176312 5392008.528083908));;footway;1;50.0;
roads.3418;MULTILINESTRING ((167720.10079698684 5389615.569052045, 167694.4305224099 5389646.450324431));;service;1;50.0;yes
roads.3419;MULTILINESTRING ((165831.3096008501 5389244.9250726625, 165851.6699357162 5389244.725549896, 165870.5163255075 5389255.776048076, 165879.43301672005 5389276.050676925, 165892.9138070551 5389288.068134955, 165913.74168378251 5389298.75033296, 165951.21182438356 5389335.723725441, 165971.56102730057 5389346.40597839, 165991.01967429125 5389351.655020988, 166014.91996896453 5389354.540460875, 166040.0893058329 5389368.737452144, 166056.62025021567 5389373.940463036, 166089.2591249163 5389380.417371538, 166114.48412153005 5389391.667557491, 166129.99092659753 5389399.295590392, 166150.2844697692 5389412.418277379));;footway;1;50.0;
roads.3420;MULTILINESTRING ((166150.2844697692 5389412.418277379, 166129.99092659753 5389399.295590392, 166114.48412153005 5389391.667557491, 166089.2591249163 5389380.417371538, 166056.62025021567 5389373.940463036, 166040.0893058329 5389368.737452144, 166014.91996896453 5389354.540460875, 165991.01967429125 5389351.655020988, 165971.56102730057 5389346.40597839, 165951.21182438356 5389335.723725441, 165913.74168378251 5389298.75033296, 165892.9138070551 5389288.068134955, 165879.43301672005 5389276.050676925, 165870.5163255075 5389255.776048076, 165851.6699357162 5389244.725549896, 165831.3096008501 5389244.9250726625));;footway;1;50.0;
roads.3421;MULTILINESTRING ((166294.46547424461 5389419.923541801, 166280.86223246966 5389422.026244787, 166258.36456338034 5389424.635438932, 166230.74619771453 5389424.174992855, 166185.81765123038 5389421.39696866, 166150.2844697692 5389412.418277379));;track;1;50.0;
roads.3422;MULTILINESTRING ((166150.2844697692 5389412.418277379, 166185.81765123038 5389421.39696866, 166230.74619771453 5389424.174992855, 166258.36456338034 5389424.635438932, 166280.86223246966 5389422.026244787, 166294.46547424461 5389419.923541801));;track;1;50.0;
roads.3423;MULTILINESTRING ((166317.2414420609 5388814.549107847, 166345.38300933343 5388899.112523865, 166336.44405422275 5388904.177144965, 166227.66264781955 5388955.974565163));;service;1;50.0;
roads.3424;MULTILINESTRING ((166227.66264781955 5388955.974565163, 166336.44405422275 5388904.177144965, 166345.38300933343 5388899.112523865, 166317.2414420609 5388814.549107847));;service;1;50.0;
roads.3425;MULTILINESTRING ((166376.24077218134 5390604.312035941, 166406.23024300105 5390596.360657718, 166412.98733609216 5390591.571413895, 166417.16181699696 5390582.253885737, 166423.5292918703 5390575.22353297, 166432.92465689327 5390572.706115371, 166444.43509224133 5390571.109704563));;service;1;50.0;
roads.3426;MULTILINESTRING ((166444.43509224133 5390571.109704563, 166432.92465689327 5390572.706115371, 166423.5292918703 5390575.22353297, 166417.16181699696 5390582.253885737, 166412.98733609216 5390591.571413895, 166406.23024300105 5390596.360657718, 166376.24077218134 5390604.312035941));;service;1;50.0;
roads.3427;MULTILINESTRING ((167459.2347022619 5390559.259432957, 167468.35176855783 5390540.302099921));;tertiary;1;50.0;
roads.3428;MULTILINESTRING ((167468.35176855783 5390540.302099921, 167459.2347022619 5390559.259432957));;tertiary;1;50.0;
roads.3429;MULTILINESTRING ((167468.35176855783 5390540.302099921, 167474.74150732937 5390522.327207024, 167481.30935728617 5390502.571750112, 167482.62292727755 5390498.381204058, 167483.7249902364 5390494.559059317));;tertiary;1;50.0;
roads.3430;MULTILINESTRING ((167483.7249902364 5390494.559059317, 167482.62292727755 5390498.381204058, 167481.30935728617 5390502.571750112, 167474.74150732937 5390522.327207024, 167468.35176855783 5390540.302099921));;tertiary;1;50.0;
roads.3431;MULTILINESTRING ((167483.7249902364 5390494.559059317, 167488.38927690062 5390478.364849078, 167492.07395204587 5390459.392331677, 167501.81440749028 5390382.259317597));;tertiary;1;50.0;
roads.3432;MULTILINESTRING ((167501.81440749028 5390382.259317597, 167492.07395204587 5390459.392331677, 167488.38927690062 5390478.364849078, 167483.7249902364 5390494.559059317));;tertiary;1;50.0;
roads.3433;MULTILINESTRING ((167501.81440749028 5390382.259317597, 167504.00740145892 5390365.650860089));;tertiary;1;50.0;
roads.3434;MULTILINESTRING ((167504.00740145892 5390365.650860089, 167501.81440749028 5390382.259317597));;tertiary;1;50.0;
roads.3435;MULTILINESTRING ((167504.00740145892 5390365.650860089, 167507.0909513539 5390342.395999663));;tertiary;1;50.0;
roads.3436;MULTILINESTRING ((167507.0909513539 5390342.395999663, 167504.00740145892 5390365.650860089));;tertiary;1;50.0;
roads.3437;MULTILINESTRING ((167507.0909513539 5390342.395999663, 167511.29882810588 5390305.986526861, 167520.8500404159 5390237.465883484));;tertiary;1;50.0;
roads.3438;MULTILINESTRING ((167520.8500404159 5390237.465883484, 167511.29882810588 5390305.986526861, 167507.0909513539 5390342.395999663));;tertiary;1;50.0;
roads.3439;MULTILINESTRING ((167318.81629657524 5390620.460415803, 167296.7639054491 5390663.195427626));;footway;1;50.0;
roads.3440;MULTILINESTRING ((167296.7639054491 5390663.195427626, 167318.81629657524 5390620.460415803));;footway;1;50.0;
roads.3441;MULTILINESTRING ((167296.7639054491 5390663.195427626, 167316.3004760833 5390670.640304373, 167295.53939105035 5390714.219816341));;footway;1;50.0;
roads.3442;MULTILINESTRING ((167295.53939105035 5390714.219816341, 167316.3004760833 5390670.640304373, 167296.7639054491 5390663.195427626));;footway;1;50.0;
roads.3443;MULTILINESTRING ((167295.53939105035 5390714.219816341, 167280.9231419092 5390744.889845886));;footway;1;50.0;
roads.3444;MULTILINESTRING ((167280.9231419092 5390744.889845886, 167295.53939105035 5390714.219816341));;footway;1;50.0;
roads.3445;MULTILINESTRING ((167324.36000721675 5390765.582195459, 167334.3453655409 5390770.386879678, 167336.82779018555 5390771.72236743));;service;1;50.0;
roads.3446;MULTILINESTRING ((167336.82779018555 5390771.72236743, 167334.3453655409 5390770.386879678, 167324.36000721675 5390765.582195459));;service;1;50.0;
roads.3447;MULTILINESTRING ((167336.82779018555 5390771.72236743, 167345.13222419875 5390776.373550405));;service;1;50.0;
roads.3448;MULTILINESTRING ((167345.13222419875 5390776.373550405, 167336.82779018555 5390771.72236743));;service;1;50.0;
roads.3449;MULTILINESTRING ((167695.12070325282 5390714.189115663, 167752.39458126595 5390741.420658273));;footway;1;50.0;
roads.3450;MULTILINESTRING ((167752.39458126595 5390741.420658273, 167695.12070325282 5390714.189115663));;footway;1;50.0;
roads.3451;MULTILINESTRING ((167167.8002753651 5390737.751917032, 167175.58150777154 5390742.357031791, 167180.42390562105 5390744.168377559));;footway;1;50.0;
roads.3452;MULTILINESTRING ((167180.42390562105 5390744.168377559, 167175.58150777154 5390742.357031791, 167167.8002753651 5390737.751917032));;footway;1;50.0;
roads.3453;MULTILINESTRING ((167180.42390562105 5390744.168377559, 167208.9773550095 5390754.867605117, 167229.48240521364 5390738.212428402, 167245.70165502222 5390732.1643808605, 167255.30852707766 5390731.059154326, 167262.82259270622 5390735.12700264));;footway;1;50.0;
roads.3454;MULTILINESTRING ((167262.82259270622 5390735.12700264, 167255.30852707766 5390731.059154326, 167245.70165502222 5390732.1643808605, 167229.48240521364 5390738.212428402, 167208.9773550095 5390754.867605117, 167180.42390562105 5390744.168377559));;footway;1;50.0;
roads.3455;MULTILINESTRING ((167262.82259270622 5390735.12700264, 167280.9231419092 5390744.889845886));;footway;1;50.0;
roads.3456;MULTILINESTRING ((167280.9231419092 5390744.889845886, 167262.82259270622 5390735.12700264));;footway;1;50.0;
roads.3457;MULTILINESTRING ((167280.9231419092 5390744.889845886, 167314.97577414286 5390761.130573323, 167324.36000721675 5390765.582195459));;footway;1;50.0;
roads.3458;MULTILINESTRING ((167324.36000721675 5390765.582195459, 167314.97577414286 5390761.130573323, 167280.9231419092 5390744.889845886));;footway;1;50.0;
roads.3459;MULTILINESTRING ((167308.15188935725 5390797.664638929, 167324.36000721675 5390765.582195459));;service;1;50.0;
roads.3460;MULTILINESTRING ((167324.36000721675 5390765.582195459, 167308.15188935725 5390797.664638929));;service;1;50.0;
roads.3461;MULTILINESTRING ((167324.36000721675 5390765.582195459, 167341.33622956273 5390732.317884558));;service;1;50.0;
roads.3462;MULTILINESTRING ((167341.33622956273 5390732.317884558, 167324.36000721675 5390765.582195459));;service;1;50.0;
roads.3463;MULTILINESTRING ((167705.02813793343 5390637.867541219, 167696.77936366564 5390647.660982417, 167697.91482247174 5390707.926179194, 167695.12070325282 5390714.189115663));;footway;1;50.0;
roads.3464;MULTILINESTRING ((167695.12070325282 5390714.189115663, 167697.91482247174 5390707.926179194, 167696.77936366564 5390647.660982417, 167705.02813793343 5390637.867541219));;footway;1;50.0;
roads.3465;MULTILINESTRING ((167695.12070325282 5390714.189115663, 167674.59338915057 5390760.0253433315, 167667.20177496184 5390774.485446144));;footway;1;50.0;
roads.3466;MULTILINESTRING ((167667.20177496184 5390774.485446144, 167674.59338915057 5390760.0253433315, 167695.12070325282 5390714.189115663));;footway;1;50.0;
roads.3467;MULTILINESTRING ((167738.29040178246 5390625.188273791, 167733.69290681268 5390636.532072768, 167723.351326118 5390639.663516337, 167711.7629671264 5390641.290639395, 167705.02813793343 5390637.867541219));;service;1;50.0;yes
roads.3468;MULTILINESTRING ((167705.02813793343 5390637.867541219, 167697.4361486613 5390630.729694831, 167682.49707299686 5390624.5589159345, 167677.465432013 5390615.272054947));;service;1;50.0;yes
roads.3469;MULTILINESTRING ((166829.06619683022 5391410.690912497, 166847.35598916755 5391395.8767326735, 166862.67355110068 5391387.264562337));;tertiary;1;50.0;
roads.3470;MULTILINESTRING ((166862.67355110068 5391387.264562337, 166847.35598916755 5391395.8767326735, 166829.06619683022 5391410.690912497));;tertiary;1;50.0;
roads.3471;MULTILINESTRING ((166862.67355110068 5391387.264562337, 166877.13395295478 5391383.841188474, 166909.19396630322 5391380.648087538, 166959.84433461417 5391378.161153915));;tertiary;1;50.0;
roads.3472;MULTILINESTRING ((166959.84433461417 5391378.161153915, 166909.19396630322 5391380.648087538, 166877.13395295478 5391383.841188474, 166862.67355110068 5391387.264562337));;tertiary;1;50.0;
roads.3473;MULTILINESTRING ((166959.84433461417 5391378.161153915, 167000.75424748068 5391373.832048834, 167014.2239058667 5391372.6192857195, 167025.27793130244 5391369.318728668));;tertiary;1;50.0;
roads.3474;MULTILINESTRING ((167025.27793130244 5391369.318728668, 167014.2239058667 5391372.6192857195, 167000.75424748068 5391373.832048834, 166959.84433461417 5391378.161153915));;tertiary;1;50.0;
roads.3475;MULTILINESTRING ((167025.27793130244 5391369.318728668, 167030.34296813354 5391366.401958303, 167037.27817240995 5391361.4741536155));;tertiary;1;50.0;
roads.3476;MULTILINESTRING ((167037.27817240995 5391361.4741536155, 167030.34296813354 5391366.401958303, 167025.27793130244 5391369.318728668));;tertiary;1;50.0;
roads.3477;MULTILINESTRING ((167037.27817240995 5391361.4741536155, 167045.78298150655 5391355.118671067, 167052.10592858365 5391344.771831998));;tertiary;1;50.0;
roads.3478;MULTILINESTRING ((167052.10592858365 5391344.771831998, 167045.78298150655 5391355.118671067, 167037.27817240995 5391361.4741536155));;tertiary;1;50.0;
roads.3479;MULTILINESTRING ((167052.10592858365 5391344.771831998, 167054.87778390438 5391339.291389278));;tertiary;1;50.0;
roads.3480;MULTILINESTRING ((167054.87778390438 5391339.291389278, 167052.10592858365 5391344.771831998));;tertiary;1;50.0;
roads.3481;MULTILINESTRING ((167054.87778390438 5391339.291389278, 167061.42336996304 5391326.334837309));;tertiary;1;50.0;
roads.3482;MULTILINESTRING ((167061.42336996304 5391326.334837309, 167054.87778390438 5391339.291389278));;tertiary;1;50.0;
roads.3483;MULTILINESTRING ((167061.42336996304 5391326.334837309, 167083.87651125604 5391281.908124941));;tertiary;1;50.0;
roads.3484;MULTILINESTRING ((167083.87651125604 5391281.908124941, 167061.42336996304 5391326.334837309));;tertiary;1;50.0;
roads.3485;MULTILINESTRING ((167083.87651125604 5391281.908124941, 167118.48574094367 5391213.426315693));;tertiary;1;50.0;
roads.3486;MULTILINESTRING ((167118.48574094367 5391213.426315693, 167083.87651125604 5391281.908124941));;tertiary;1;50.0;
roads.3487;MULTILINESTRING ((167118.48574094367 5391213.426315693, 167147.74050312417 5391155.537245742));;tertiary;1;50.0;
roads.3488;MULTILINESTRING ((167147.74050312417 5391155.537245742, 167118.48574094367 5391213.426315693));;tertiary;1;50.0;
roads.3489;MULTILINESTRING ((167147.74050312417 5391155.537245742, 167162.05618964013 5391127.214562895));;tertiary;1;50.0;
roads.3490;MULTILINESTRING ((167162.05618964013 5391127.214562895, 167147.74050312417 5391155.537245742));;tertiary;1;50.0;
roads.3491;MULTILINESTRING ((167162.05618964013 5391127.214562895, 167181.80426730687 5391092.459909434, 167198.51332287493 5391076.801936793));;tertiary;1;50.0;
roads.3492;MULTILINESTRING ((167198.51332287493 5391076.801936793, 167181.80426730687 5391092.459909434, 167162.05618964013 5391127.214562895));;tertiary;1;50.0;
roads.3493;MULTILINESTRING ((167171.67419364466 5391130.929511485, 167188.5947562453 5391137.760722485));;residential;1;50.0;
roads.3494;MULTILINESTRING ((167188.5947562453 5391137.760722485, 167171.67419364466 5391130.929511485));;residential;1;50.0;
roads.3495;MULTILINESTRING ((167188.5947562453 5391137.760722485, 167237.18571397653 5391161.140388387));;residential;1;50.0;
roads.3496;MULTILINESTRING ((167237.18571397653 5391161.140388387, 167188.5947562453 5391137.760722485));;residential;1;50.0;
roads.3497;MULTILINESTRING ((166990.75775720747 5390475.509759022, 166984.02292801446 5390472.194171677, 166981.2065448974 5390472.838869126, 166971.7666520781 5390476.568905234));;tertiary;1;50.0;
roads.3498;MULTILINESTRING ((166971.7666520781 5390476.568905234, 166981.2065448974 5390472.838869126, 166984.02292801446 5390472.194171677, 166990.75775720747 5390475.509759022));;tertiary;1;50.0;
roads.3499;MULTILINESTRING ((166971.7666520781 5390476.568905234, 166968.72762997946 5390477.873650728));;tertiary;1;50.0;
roads.3500;MULTILINESTRING ((166968.72762997946 5390477.873650728, 166971.7666520781 5390476.568905234));;tertiary;1;50.0;
roads.3501;MULTILINESTRING ((166968.72762997946 5390477.873650728, 166903.37195693474 5390504.521198917));;tertiary;1;50.0;
roads.3502;MULTILINESTRING ((166903.37195693474 5390504.521198917, 166968.72762997946 5390477.873650728));;tertiary;1;50.0;
roads.3503;MULTILINESTRING ((166903.37195693474 5390504.521198917, 166884.83726171765 5390513.239998611, 166869.875922155 5390521.022455268));;tertiary;1;50.0;
roads.3504;MULTILINESTRING ((166869.875922155 5390521.022455268, 166884.83726171765 5390513.239998611, 166903.37195693474 5390504.521198917));;tertiary;1;50.0;
roads.3505;MULTILINESTRING ((169130.02893957813 5390409.167537923, 169131.82118337989 5390420.818069428, 169137.18678283613 5390429.78238823, 169142.56351424145 5390435.446491397, 169151.82529587546 5390438.731365822, 169164.66043316392 5390440.527302333));;unclassified;1;50.0;yes
roads.3506;MULTILINESTRING ((169130.02893957813 5390409.167537923, 169137.11999114166 5390253.414079373));;unclassified;1;50.0;
roads.3507;MULTILINESTRING ((169137.11999114166 5390253.414079373, 169130.02893957813 5390409.167537923));;unclassified;1;50.0;
roads.3508;MULTILINESTRING ((169137.11999114166 5390253.414079373, 169139.89184646241 5390203.497392226));;unclassified;1;50.0;
roads.3509;MULTILINESTRING ((169139.89184646241 5390203.497392226, 169137.11999114166 5390253.414079373));;unclassified;1;50.0;
roads.3510;MULTILINESTRING ((169101.96529594914 5390471.5494742775, 169115.10099586274 5390467.389642121));;unclassified;1;50.0;yes
roads.3511;MULTILINESTRING ((169115.10099586274 5390467.389642121, 169120.1771646429 5390464.703404637, 169122.85996437105 5390461.418521001, 169124.35164554766 5390454.848757225, 169127.57991078062 5390428.830696439));;unclassified;1;50.0;yes
roads.3512;MULTILINESTRING ((169127.57991078062 5390428.830696439, 169130.02893957813 5390409.167537923));;unclassified;1;50.0;yes
roads.3513;MULTILINESTRING ((169157.52485380406 5390474.205013864, 169143.0087922046 5390468.08038903));;unclassified;1;50.0;yes
roads.3514;MULTILINESTRING ((169143.0087922046 5390468.08038903, 169138.08847071152 5390463.813108956, 169136.89735216004 5390459.637930362, 169137.18678283613 5390451.579226987, 169141.0718330648 5390447.097055955, 169150.62304537484 5390442.614887094, 169164.66043316392 5390440.527302333));;unclassified;1;50.0;yes
roads.3515;MULTILINESTRING ((169164.66043316392 5390440.527302333, 169231.18496086198 5390444.272675323));;unclassified;1;50.0;yes
roads.3516;MULTILINESTRING ((169231.18496086198 5390444.272675323, 169300.20304515382 5390449.353491101));;unclassified;1;50.0;yes
roads.3517;MULTILINESTRING ((169300.20304515382 5390449.353491101, 169323.06806856274 5390451.041980345));;unclassified;1;50.0;yes
roads.3518;MULTILINESTRING ((169209.16596558303 5390485.917027012, 169209.4553962591 5390476.108406867));;footway;1;50.0;
roads.3519;MULTILINESTRING ((169209.4553962591 5390476.108406867, 169209.16596558303 5390485.917027012));;footway;1;50.0;
roads.3520;MULTILINESTRING ((169209.4553962591 5390476.108406867, 169210.64651481062 5390467.988289438, 169230.65062730617 5390450.673582666, 169231.18496086198 5390444.272675323));;footway;1;50.0;
roads.3521;MULTILINESTRING ((169231.18496086198 5390444.272675323, 169230.65062730617 5390450.673582666, 169210.64651481062 5390467.988289438, 169209.4553962591 5390476.108406867));;footway;1;50.0;
roads.3522;MULTILINESTRING ((169231.18496086198 5390444.272675323, 169231.84174585764 5390434.24920101, 169163.46931461242 5390431.271325582, 169157.4914579568 5390430.964328173, 169150.923608 5390428.876746039, 169145.84743921983 5390425.300227744, 169142.26295161629 5390421.7083609775, 169140.18127713847 5390415.737269303, 169139.8807145133 5390409.474534613, 169142.26295161629 5390356.91684956, 169148.84193352217 5390218.678053676, 169149.7324894485 5390202.254083339, 169151.82529587546 5390192.706704624, 169156.3003394053 5390184.049604451, 169149.7324894485 5390179.859202487));;footway;1;50.0;
roads.3523;MULTILINESTRING ((169149.7324894485 5390179.859202487, 169156.3003394053 5390184.049604451, 169151.82529587546 5390192.706704624, 169149.7324894485 5390202.254083339, 169148.84193352217 5390218.678053676, 169142.26295161629 5390356.91684956, 169139.8807145133 5390409.474534613, 169140.18127713847 5390415.737269303, 169142.26295161629 5390421.7083609775, 169145.84743921983 5390425.300227744, 169150.923608 5390428.876746039, 169157.4914579568 5390430.964328173, 169163.46931461242 5390431.271325582, 169231.84174585764 5390434.24920101, 169231.18496086198 5390444.272675323));;footway;1;50.0;
roads.3524;MULTILINESTRING ((169149.7324894485 5390179.859202487, 169145.84743921983 5390176.574419856, 169142.26295161629 5390175.684151866, 169138.3890333367 5390175.684151866, 169135.40567098345 5390176.282780331, 169129.728376953 5390180.166191579));;footway;1;50.0;
roads.3525;MULTILINESTRING ((169129.728376953 5390180.166191579, 169135.40567098345 5390176.282780331, 169138.3890333367 5390175.684151866, 169142.26295161629 5390175.684151866, 169145.84743921983 5390176.574419856, 169149.7324894485 5390179.859202487));;footway;1;50.0;
roads.3526;MULTILINESTRING ((169129.728376953 5390180.166191579, 169123.75052029736 5390183.143986284, 169127.63557052604 5390188.823288118, 169130.02893957813 5390195.08587364, 169130.91949550444 5390201.655453196, 169131.82118337989 5390216.590519382));;footway;1;50.0;
roads.3527;MULTILINESTRING ((169131.82118337989 5390216.590519382, 169130.91949550444 5390201.655453196, 169130.02893957813 5390195.08587364, 169127.63557052604 5390188.823288118, 169123.75052029736 5390183.143986284, 169129.728376953 5390180.166191579));;footway;1;50.0;
roads.3528;MULTILINESTRING ((169143.0087922046 5390468.08038903, 169134.503983108 5390465.60905033, 169131.82118337989 5390461.725519423, 169130.61893287933 5390447.388704004, 169127.57991078062 5390428.830696439));;unclassified;1;50.0;yes
roads.3529;MULTILINESTRING ((169031.44439853157 5390475.586508746, 169042.54295176367 5390476.354005991, 169112.1065015604 5390480.3449927));;cycleway;1;50.0;
roads.3530;MULTILINESTRING ((169112.1065015604 5390480.3449927, 169042.54295176367 5390476.354005991, 169031.44439853157 5390475.586508746));;cycleway;1;50.0;
roads.3531;MULTILINESTRING ((169112.1065015604 5390480.3449927, 169209.16596558303 5390485.917027012));;cycleway;1;50.0;
roads.3532;MULTILINESTRING ((169209.16596558303 5390485.917027012, 169112.1065015604 5390480.3449927));;cycleway;1;50.0;
roads.3533;MULTILINESTRING ((169209.16596558303 5390485.917027012, 169268.88887239364 5390489.340069039));;cycleway;1;50.0;
roads.3534;MULTILINESTRING ((169268.88887239364 5390489.340069039, 169209.16596558303 5390485.917027012));;cycleway;1;50.0;
roads.3535;MULTILINESTRING ((169268.88887239364 5390489.340069039, 169276.62557700378 5390489.7852180945, 169288.26959574074 5390490.092217457, 169307.04919383756 5390475.709308301));;cycleway;1;50.0;
roads.3536;MULTILINESTRING ((169307.04919383756 5390475.709308301, 169288.26959574074 5390490.092217457, 169276.62557700378 5390489.7852180945, 169268.88887239364 5390489.340069039));;cycleway;1;50.0;
roads.3537;MULTILINESTRING ((169307.04919383756 5390475.709308301, 169344.4080149478 5390447.097055955, 169401.43699008122 5390398.729656525, 169403.83035913325 5390394.2475110665, 169405.02147768476 5390388.875079295, 169408.6059652883 5390384.684584677, 169423.23334637852 5390372.450807208, 169427.11839660723 5390369.764597254, 169440.2540965208 5390371.852166062, 169446.8219464776 5390370.961879309, 169455.12638049078 5390363.808888819));;cycleway;1;50.0;
roads.3538;MULTILINESTRING ((169455.12638049078 5390363.808888819, 169446.8219464776 5390370.961879309, 169440.2540965208 5390371.852166062, 169427.11839660723 5390369.764597254, 169423.23334637852 5390372.450807208, 169408.6059652883 5390384.684584677, 169405.02147768476 5390388.875079295, 169403.83035913325 5390394.2475110665, 169401.43699008122 5390398.729656525, 169344.4080149478 5390447.097055955, 169307.04919383756 5390475.709308301));;cycleway;1;50.0;
roads.3539;MULTILINESTRING ((169455.12638049078 5390363.808888819, 169463.84269661992 5390357.223844518, 169481.1640093873 5390342.887190832, 169511.91045274443 5390329.149197679, 169516.68605889948 5390326.171356038, 169524.75672198198 5390318.40441276, 169544.25989676896 5390311.205413841));;cycleway;1;50.0;
roads.3540;MULTILINESTRING ((169544.25989676896 5390311.205413841, 169524.75672198198 5390318.40441276, 169516.68605889948 5390326.171356038, 169511.91045274443 5390329.149197679, 169481.1640093873 5390342.887190832, 169463.84269661992 5390357.223844518, 169455.12638049078 5390363.808888819));;cycleway;1;50.0;
roads.3541;MULTILINESTRING ((169544.25989676896 5390311.205413841, 169578.2012095118 5390298.695439682, 169582.60946134725 5390295.594810665));;cycleway;1;50.0;
roads.3542;MULTILINESTRING ((169582.60946134725 5390295.594810665, 169578.2012095118 5390298.695439682, 169544.25989676896 5390311.205413841));;cycleway;1;50.0;
roads.3543;MULTILINESTRING ((169112.1065015604 5390480.3449927, 169113.89874536218 5390471.641573905));;footway;1;50.0;
roads.3544;MULTILINESTRING ((169113.89874536218 5390471.641573905, 169112.1065015604 5390480.3449927));;footway;1;50.0;
roads.3545;MULTILINESTRING ((169113.89874536218 5390471.641573905, 169115.10099586274 5390467.389642121));;footway;1;50.0;
roads.3546;MULTILINESTRING ((169115.10099586274 5390467.389642121, 169113.89874536218 5390471.641573905));;footway;1;50.0;
roads.3547;MULTILINESTRING ((169115.10099586274 5390467.389642121, 169117.78379559086 5390459.9295788035, 169119.87660201776 5390455.754401954, 169123.16052699616 5390377.516233812, 169129.12725170265 5390273.921135806, 169128.82668907754 5390267.044513023, 169126.74501459973 5390263.161065356, 169120.1771646429 5390258.3873433815, 169119.26434481842 5390252.324259534));;footway;1;50.0;
roads.3548;MULTILINESTRING ((169119.26434481842 5390252.324259534, 169120.1771646429 5390258.3873433815, 169126.74501459973 5390263.161065356, 169128.82668907754 5390267.044513023, 169129.12725170265 5390273.921135806, 169123.16052699616 5390377.516233812, 169119.87660201776 5390455.754401954, 169117.78379559086 5390459.9295788035, 169115.10099586274 5390467.389642121));;footway;1;50.0;
